min=0 max=200 size=1000 seed=12
Interval Heap Built:
After deleting max element 191
After deleting min element 6
After deleting max element 191
After deleting min element 7
After deleting max element 191
After deleting min element 7
After deleting max element 191
After deleting min element 7
After deleting max element 190
After deleting min element 7
After deleting max element 190
After deleting min element 7
After deleting max element 190
After deleting min element 7
After deleting max element 189
After deleting min element 7
After deleting max element 189
After deleting min element 8
After deleting max element 189
After deleting min element 8
After deleting max element 189
After deleting min element 8
After deleting max element 189
After deleting min element 8
After deleting max element 188
After deleting min element 8
After deleting max element 188
After deleting min element 8
After deleting max element 187
After deleting min element 9
After deleting max element 187
After deleting min element 9
After deleting max element 187
After deleting min element 9
After deleting max element 187
After deleting min element 9
After deleting max element 187
After deleting min element 9
After deleting max element 186
After deleting min element 9
After deleting max element 186
After deleting min element 9
After deleting max element 186
After deleting min element 9
After deleting max element 186
After deleting min element 9
After deleting max element 186
After deleting min element 10
After deleting max element 186
After deleting min element 10
After deleting max element 186
After deleting min element 11
After deleting max element 185
After deleting min element 11
After deleting max element 185
After deleting min element 12
After deleting max element 185
After deleting min element 12
After deleting max element 185
After deleting min element 13
After deleting max element 184
After deleting min element 13
After deleting max element 183
After deleting min element 13
After deleting max element 183
After deleting min element 14
After deleting max element 182
After deleting min element 14
After deleting max element 182
After deleting min element 14
After deleting max element 182
After deleting min element 14
After deleting max element 181
After deleting min element 14
After deleting max element 181
After deleting min element 14
After deleting max element 181
After deleting min element 15
After deleting max element 181
After deleting min element 15
After deleting max element 181
After deleting min element 15
After deleting max element 181
After deleting min element 15
After deleting max element 181
After deleting min element 15
After deleting max element 181
After deleting min element 16
After deleting max element 180
After deleting min element 16
After deleting max element 180
After deleting min element 16
After deleting max element 180
After deleting min element 16
After deleting max element 180
After deleting min element 17
After deleting max element 179
After deleting min element 17
After deleting max element 179
After deleting min element 17
After deleting max element 179
After deleting min element 18
After deleting max element 179
After deleting min element 18
After deleting max element 179
After deleting min element 18
After deleting max element 179
After deleting min element 18
After deleting max element 179
After deleting min element 19
After deleting max element 179
After deleting min element 19
After deleting max element 179
After deleting min element 19
After deleting max element 178
After deleting min element 19
After deleting max element 178
After deleting min element 19
After deleting max element 178
After deleting min element 20
After deleting max element 178
After deleting min element 20
After deleting max element 178
After deleting min element 20
After deleting max element 177
After deleting min element 20
After deleting max element 177
After deleting min element 20
After deleting max element 177
After deleting min element 21
After deleting max element 177
After deleting min element 21
After deleting max element 176
After deleting min element 22
After deleting max element 176
After deleting min element 22
After deleting max element 175
After deleting min element 22
After deleting max element 175
After deleting min element 22
After deleting max element 174
After deleting min element 22
After deleting max element 174
After deleting min element 23
After deleting max element 174
After deleting min element 23
After deleting max element 174
After deleting min element 23
After deleting max element 174
After deleting min element 23
After deleting max element 174
After deleting min element 24
After deleting max element 173
After deleting min element 24
After deleting max element 173
After deleting min element 25
After deleting max element 173
After deleting min element 25
After deleting max element 173
After deleting min element 25
After deleting max element 173
After deleting min element 25
After deleting max element 173
After deleting min element 25
After deleting max element 173
After deleting min element 25
After deleting max element 172
After deleting min element 25
After deleting max element 172
After deleting min element 25
After deleting max element 172
After deleting min element 25
After deleting max element 171
After deleting min element 25
After deleting max element 171
After deleting min element 26
After deleting max element 171
After deleting min element 26
After deleting max element 171
After deleting min element 26
After deleting max element 170
After deleting min element 26
After deleting max element 170
After deleting min element 26
After deleting max element 169
After deleting min element 26
After deleting max element 169
After deleting min element 26
After deleting max element 169
After deleting min element 27
After deleting max element 169
After deleting min element 27
After deleting max element 169
After deleting min element 27
After deleting max element 169
After deleting min element 27
After deleting max element 169
After deleting min element 28
After deleting max element 169
After deleting min element 28
After deleting max element 168
After deleting min element 28
After deleting max element 168
After deleting min element 28
After deleting max element 168
After deleting min element 28
After deleting max element 167
After deleting min element 29
After deleting max element 167
After deleting min element 29
After deleting max element 167
After deleting min element 29
After deleting max element 167
After deleting min element 29
After deleting max element 167
After deleting min element 29
After deleting max element 166
After deleting min element 29
After deleting max element 166
After deleting min element 29
After deleting max element 166
After deleting min element 29
After deleting max element 166
After deleting min element 29
After deleting max element 166
After deleting min element 29
After deleting max element 166
After deleting min element 29
After deleting max element 166
After deleting min element 30
After deleting max element 166
After deleting min element 30
After deleting max element 165
After deleting min element 30
After deleting max element 165
After deleting min element 30
After deleting max element 165
After deleting min element 31
After deleting max element 165
After deleting min element 31
After deleting max element 165
After deleting min element 31
After deleting max element 165
After deleting min element 32
After deleting max element 164
After deleting min element 32
After deleting max element 164
After deleting min element 32
After deleting max element 164
After deleting min element 32
After deleting max element 164
After deleting min element 33
After deleting max element 164
After deleting min element 33
After deleting max element 163
After deleting min element 33
After deleting max element 163
After deleting min element 34
After deleting max element 163
After deleting min element 35
After deleting max element 163
After deleting min element 35
After deleting max element 163
After deleting min element 35
After deleting max element 163
After deleting min element 35
After deleting max element 162
After deleting min element 35
After deleting max element 162
After deleting min element 36
After deleting max element 162
After deleting min element 36
After deleting max element 162
After deleting min element 36
After deleting max element 162
After deleting min element 36
After deleting max element 162
After deleting min element 36
After deleting max element 162
After deleting min element 37
After deleting max element 161
After deleting min element 37
After deleting max element 161
After deleting min element 37
After deleting max element 161
After deleting min element 38
After deleting max element 160
After deleting min element 38
After deleting max element 160
After deleting min element 38
After deleting max element 160
After deleting min element 38
After deleting max element 160
After deleting min element 38
After deleting max element 159
After deleting min element 38
After deleting max element 159
After deleting min element 38
After deleting max element 159
After deleting min element 39
After deleting max element 159
After deleting min element 39
After deleting max element 159
After deleting min element 39
After deleting max element 158
After deleting min element 40
After deleting max element 158
After deleting min element 40
After deleting max element 158
After deleting min element 40
After deleting max element 158
After deleting min element 40
After deleting max element 158
After deleting min element 40
After deleting max element 158
After deleting min element 40
After deleting max element 158
After deleting min element 40
After deleting max element 158
After deleting min element 41
After deleting max element 157
After deleting min element 41
After deleting max element 157
After deleting min element 41
After deleting max element 157
After deleting min element 41
After deleting max element 157
After deleting min element 41
After deleting max element 157
After deleting min element 41
After deleting max element 157
After deleting min element 37
After deleting max element 157
After deleting min element 42
After deleting max element 156
After deleting min element 42
After deleting max element 156
After deleting min element 42
After deleting max element 156
After deleting min element 42
After deleting max element 156
After deleting min element 42
After deleting max element 156
After deleting min element 43
After deleting max element 155
After deleting min element 44
After deleting max element 155
After deleting min element 44
After deleting max element 155
After deleting min element 44
After deleting max element 155
After deleting min element 44
After deleting max element 155
After deleting min element 44
After deleting max element 155
After deleting min element 44
After deleting max element 154
After deleting min element 45
After deleting max element 154
After deleting min element 30
After deleting max element 164
After deleting min element 45
After deleting max element 154
After deleting min element 45
After deleting max element 153
After deleting min element 45
After deleting max element 153
After deleting min element 46
After deleting max element 153
After deleting min element 46
After deleting max element 152
After deleting min element 46
After deleting max element 152
After deleting min element 46
After deleting max element 152
After deleting min element 47
After deleting max element 152
After deleting min element 47
After deleting max element 151
After deleting min element 47
After deleting max element 151
After deleting min element 47
After deleting max element 151
After deleting min element 48
After deleting max element 151
After deleting min element 40
After deleting max element 150
After deleting min element 48
After deleting max element 150
After deleting min element 48
After deleting max element 150
After deleting min element 48
After deleting max element 150
After deleting min element 49
After deleting max element 149
After deleting min element 49
After deleting max element 149
After deleting min element 49
After deleting max element 149
After deleting min element 49
After deleting max element 149
After deleting min element 49
After deleting max element 149
After deleting min element 50
After deleting max element 149
After deleting min element 50
After deleting max element 149
After deleting min element 50
After deleting max element 149
After deleting min element 50
After deleting max element 148
After deleting min element 51
After deleting max element 148
After deleting min element 51
After deleting max element 154
After deleting min element 51
After deleting max element 147
After deleting min element 51
After deleting max element 146
After deleting min element 51
After deleting max element 146
After deleting min element 51
After deleting max element 145
After deleting min element 51
After deleting max element 145
After deleting min element 52
After deleting max element 145
After deleting min element 52
After deleting max element 145
After deleting min element 52
After deleting max element 144
After deleting min element 53
After deleting max element 144
After deleting min element 53
After deleting max element 182
After deleting min element 53
After deleting max element 144
After deleting min element 53
After deleting max element 144
After deleting min element 53
After deleting max element 143
After deleting min element 53
After deleting max element 143
After deleting min element 53
After deleting max element 143
After deleting min element 54
After deleting max element 143
After deleting min element 55
After deleting max element 143
After deleting min element 29
After deleting max element 143
After deleting min element 55
After deleting max element 143
After deleting min element 55
After deleting max element 143
After deleting min element 55
After deleting max element 143
After deleting min element 55
After deleting max element 142
After deleting min element 55
After deleting max element 142
After deleting min element 55
After deleting max element 169
After deleting min element 56
After deleting max element 141
After deleting min element 56
After deleting max element 145
After deleting min element 57
After deleting max element 141
After deleting min element 57
After deleting max element 140
After deleting min element 57
After deleting max element 140
After deleting min element 58
After deleting max element 140
After deleting min element 58
After deleting max element 140
After deleting min element 58
After deleting max element 140
After deleting min element 46
After deleting max element 140
After deleting min element 58
After deleting max element 140
After deleting min element 59
After deleting max element 139
After deleting min element 54
After deleting max element 139
After deleting min element 59
After deleting max element 139
After deleting min element 59
After deleting max element 139
After deleting min element 59
After deleting max element 139
After deleting min element 54
After deleting max element 138
After deleting min element 60
After deleting max element 138
After deleting min element 60
After deleting max element 137
After deleting min element 60
After deleting max element 146
After deleting min element 60
After deleting max element 137
After deleting min element 61
After deleting max element 137
After deleting min element 61
After deleting max element 158
After deleting min element 56
After deleting max element 136
After deleting min element 61
After deleting max element 136
After deleting min element 62
After deleting max element 136
After deleting min element 62
After deleting max element 136
After deleting min element 62
After deleting max element 135
After deleting min element 62
After deleting max element 135
After deleting min element 62
After deleting max element 135
After deleting min element 62
After deleting max element 149
After deleting min element 62
After deleting max element 134
After deleting min element 63
After deleting max element 134
After deleting min element 63
After deleting max element 143
After deleting min element 63
After deleting max element 134
After deleting min element 63
After deleting max element 134
After deleting min element 54
After deleting max element 134
After deleting min element 63
After deleting max element 133
After deleting min element 64
After deleting max element 133
After deleting min element 64
After deleting max element 133
After deleting min element 64
After deleting max element 133
After deleting min element 64
After deleting max element 133
After deleting min element 64
After deleting max element 143
After deleting min element 64
After deleting max element 133
After deleting min element 65
After deleting max element 133
After deleting min element 65
After deleting max element 138
After deleting min element 65
After deleting max element 132
After deleting min element 66
After deleting max element 132
After deleting min element 66
After deleting max element 132
After deleting min element 66
After deleting max element 132
After deleting min element 66
After deleting max element 131
After deleting min element 67
After deleting max element 131
After deleting min element 67
After deleting max element 131
After deleting min element 67
After deleting max element 131
After deleting min element 67
After deleting max element 131
After deleting min element 67
After deleting max element 131
After deleting min element 68
After deleting max element 143
After deleting min element 68
After deleting max element 131
After deleting min element 68
After deleting max element 149
After deleting min element 69
After deleting max element 131
After deleting min element 69
After deleting max element 130
After deleting min element 69
After deleting max element 130
After deleting min element 69
After deleting max element 149
After deleting min element 69
After deleting max element 130
After deleting min element 69
After deleting max element 130
After deleting min element 69
After deleting max element 129
After deleting min element 69
After deleting max element 129
After deleting min element 69
After deleting max element 129
After deleting min element 70
After deleting max element 129
After deleting min element 70
After deleting max element 129
After deleting min element 70
After deleting max element 129
After deleting min element 70
After deleting max element 129
After deleting min element 70
After deleting max element 128
After deleting min element 71
After deleting max element 128
After deleting min element 71
After deleting max element 128
After deleting min element 71
After deleting max element 128
After deleting min element 71
After deleting max element 127
After deleting min element 67
After deleting max element 127
After deleting min element 71
After deleting max element 127
After deleting min element 67
After deleting max element 126
After deleting min element 71
After deleting max element 158
After deleting min element 72
After deleting max element 126
After deleting min element 72
After deleting max element 135
After deleting min element 68
After deleting max element 125
After deleting min element 72
After deleting max element 125
After deleting min element 72
After deleting max element 125
After deleting min element 57
After deleting max element 124
After deleting min element 72
After deleting max element 124
After deleting min element 72
After deleting max element 124
After deleting min element 72
After deleting max element 124
After deleting min element 72
After deleting max element 124
After deleting min element 73
After deleting max element 124
After deleting min element 73
After deleting max element 124
After deleting min element 74
After deleting max element 123
After deleting min element 68
After deleting max element 127
After deleting min element 74
After deleting max element 123
After deleting min element 74
After deleting max element 126
After deleting min element 75
After deleting max element 123
After deleting min element 75
After deleting max element 132
After deleting min element 75
After deleting max element 122
After deleting min element 75
After deleting max element 122
After deleting min element 68
After deleting max element 122
After deleting min element 75
After deleting max element 122
After deleting min element 75
After deleting max element 122
After deleting min element 75
After deleting max element 122
After deleting min element 75
After deleting max element 121
After deleting min element 75
After deleting max element 120
After deleting min element 76
After deleting max element 120
After deleting min element 76
After deleting max element 120
After deleting min element 76
After deleting max element 120
After deleting min element 76
After deleting max element 119
After deleting min element 76
After deleting max element 119
After deleting min element 76
After deleting max element 119
After deleting min element 76
After deleting max element 118
After deleting min element 77
After deleting max element 118
After deleting min element 77
After deleting max element 118
After deleting min element 78
After deleting max element 118
After deleting min element 78
After deleting max element 148
After deleting min element 78
After deleting max element 134
After deleting min element 78
After deleting max element 117
After deleting min element 78
After deleting max element 117
After deleting min element 79
After deleting max element 117
After deleting min element 74
After deleting max element 117
After deleting min element 79
After deleting max element 149
After deleting min element 79
After deleting max element 116
After deleting min element 80
After deleting max element 116
After deleting min element 80
After deleting max element 116
After deleting min element 80
After deleting max element 116
After deleting min element 61
After deleting max element 130
After deleting min element 67
After deleting max element 115
After deleting min element 80
After deleting max element 115
After deleting min element 80
After deleting max element 115
After deleting min element 80
After deleting max element 115
After deleting min element 63
After deleting max element 115
After deleting min element 78
After deleting max element 114
After deleting min element 80
After deleting max element 114
After deleting min element 80
After deleting max element 114
After deleting min element 80
After deleting max element 114
After deleting min element 70
After deleting max element 113
After deleting min element 80
After deleting max element 113
After deleting min element 77
After deleting max element 113
After deleting min element 81
After deleting max element 113
After deleting min element 64
After deleting max element 113
After deleting min element 80
After deleting max element 112
After deleting min element 81
After deleting max element 129
After deleting min element 81
After deleting max element 112
After deleting min element 81
After deleting max element 112
After deleting min element 81
After deleting max element 111
After deleting min element 82
After deleting max element 111
After deleting min element 82
After deleting max element 111
After deleting min element 82
After deleting max element 114
After deleting min element 82
After deleting max element 111
After deleting min element 82
After deleting max element 111
After deleting min element 82
After deleting max element 110
After deleting min element 82
After deleting max element 110
After deleting min element 82
After deleting max element 110
After deleting min element 53
After deleting max element 110
After deleting min element 82
After deleting max element 109
After deleting min element 82
After deleting max element 109
After deleting min element 83
After deleting max element 110
After deleting min element 83
After deleting max element 109
After deleting min element 83
After deleting max element 109
After deleting min element 83
After deleting max element 109
After deleting min element 83
After deleting max element 109
After deleting min element 84
After deleting max element 109
After deleting min element 64
After deleting max element 113
After deleting min element 84
After deleting max element 109
After deleting min element 85
After deleting max element 110
After deleting min element 85
After deleting max element 109
After deleting min element 86
After deleting max element 108
After deleting min element 86
After deleting max element 108
After deleting min element 86
After deleting max element 108
After deleting min element 86
After deleting max element 108
After deleting min element 86
After deleting max element 107
After deleting min element 87
After deleting max element 108
After deleting min element 87
After deleting max element 107
After deleting min element 87
After deleting max element 107
After deleting min element 87
After deleting max element 107
After deleting min element 87
After deleting max element 106
After deleting min element 87
After deleting max element 106
After deleting min element 88
After deleting max element 106
After deleting min element 88
After deleting max element 106
After deleting min element 88
After deleting max element 106
After deleting min element 88
After deleting max element 106
After deleting min element 88
After deleting max element 106
After deleting min element 88
After deleting max element 107
After deleting min element 88
After deleting max element 105
After deleting min element 89
After deleting max element 105
After deleting min element 89
After deleting max element 105
After deleting min element 90
After deleting max element 105
After deleting min element 90
After deleting max element 105
After deleting min element 91
After deleting max element 104
After deleting min element 90
After deleting max element 105
After deleting min element 91
After deleting max element 104
After deleting min element 91
After deleting max element 104
After deleting min element 90
After deleting max element 103
After deleting min element 91
After deleting max element 132
After deleting min element 91
After deleting max element 103
After deleting min element 91
After deleting max element 108
After deleting min element 92
After deleting max element 103
After deleting min element 92
After deleting max element 103
After deleting min element 92
After deleting max element 103
After deleting min element 92
After deleting max element 102
After deleting min element 92
After deleting max element 102
After deleting min element 92
After deleting max element 107
After deleting min element 93
After deleting max element 102
After deleting min element 93
After deleting max element 102
After deleting min element 93
After deleting max element 102
After deleting min element 93
After deleting max element 101
After deleting min element 93
After deleting max element 101
After deleting min element 93
After deleting max element 101
After deleting min element 94
After deleting max element 101
After deleting min element 93
After deleting max element 101
After deleting min element 90
After deleting max element 100
After deleting min element 94
After deleting max element 100
After deleting min element 94
After deleting max element 100
After deleting min element 95
After deleting max element 100
After deleting min element 95
After deleting max element 100
After deleting min element 95
After deleting max element 100
After deleting min element 95
After deleting max element 99
After deleting min element 95
After deleting max element 100
After deleting min element 96
After deleting max element 99
After deleting min element 96
After deleting max element 99
After deleting min element 96
After deleting max element 98
After deleting min element 96
After deleting max element 99
After deleting min element 96
After deleting max element 98
After deleting min element 97
After deleting max element 98
After deleting min element 97
After deleting max element 97
After deleting min element 97
